filename,Artistic Categories,Score,Theme and logic,Creativity,Layout and composition,Space and perspective,The sense of order,Light and shadow,Color,Details and texture,The overall,Mood
7546d25837b14f97aef8c302a88c1049.jpg,oil painting*symbolism*portraiture,8.083,,,7.83,8,,7.17,7.83,8.17,8,
95ed48cca7104078acf0833864725938.jpg,oil painting*symbolism*portraiture,8.083,,,7.67,7.67,,7.5,7.83,7.67,7.83,
b497d0769fe04e2d92c613f9bd98a1b0.jpg,oil painting*symbolism*portraiture,8.083,,,7.83,8,,7.83,7.67,7.83,7.83,
ea44d7b349d24a9c9175a5c7b62b1b22.jpg,oil painting*symbolism*portraiture,8.083,,,8,7.83,,8.17,8,7.67,8,
febf485f1f874bb988776429cb1f5b8e.jpg,oil painting*symbolism*portraiture,8.083,,,7.5,7.5,,8.33,6.83,7.33,7.67,
3695ef4963cb458da31749cb1e501472.jpg,oil painting*symbolism*portraiture,8.167,,,7.67,7.5,,8,7.67,7.5,7.83,
3cb4bb7104904bd78901f3bc7bd1bf4f.jpg,oil painting*symbolism*portraiture,8.167,,,7.83,7.83,,8,7.83,8,7.83,
4dc78f1ed93d47eabb721e8982b02986.jpg,oil painting*symbolism*portraiture,8.167,,,8.17,8.17,,7.67,7.83,8.17,7.83,
567dad833b174d369410f8d53677ad57.jpg,oil painting*symbolism*portraiture,8.167,,,8,8.5,,7.5,8,8,7.67,
5c70f8f70d1a4514a8b250e237239eac.jpg,oil painting*symbolism*portraiture,8.167,,,7.83,8.17,,7.5,7.83,8,8.17,
736aa34f73fa4d9daed63177df4faafd.jpg,oil painting*symbolism*portraiture,8.167,,,8,8,,7.83,8.17,7.17,7.5,
84de6406897940dc9a506b9b2f766eb6.jpg,oil painting*symbolism*portraiture,8.167,,,8,8.33,,7.83,7.67,7.33,7.83,
9a62ece5a4fc4a299d0d7e42cde28491.jpg,oil painting*symbolism*portraiture,8.167,,,7.83,7.83,,7.5,8,7.5,8,
113690a90395443abe38e74872c6f451.jpg,oil painting*symbolism*portraiture,8.25,,,8,7.67,,7.67,7.5,7.67,7.33,
209f1e35e2394e39a531680c587f1fdf.jpg,oil painting*symbolism*portraiture,8.25,,,7.83,8.17,,7.67,7.67,8,7.83,
3e1f7da704b741569ca76df509e96a03.jpg,oil painting*symbolism*portraiture,8.25,,,8.5,8.33,,8,8.33,7.83,7.83,
4836abd1841a4404a704d492bf960e30.jpg,oil painting*symbolism*portraiture,8.25,,,7.83,7.67,,8,7.5,7.17,7,
9681c76cf3bd4250a5200fcb3b219aa7.jpg,oil painting*symbolism*portraiture,8.25,,,7.67,7.67,,7.5,7.5,7.17,8,
982c69bb8849477fafde30d13c10adc9.jpg,oil painting*symbolism*portraiture,8.25,,,8.17,8.17,,8,8.33,7.83,8.17,
a992376e29c04fbba658066f3951c034.jpg,oil painting*symbolism*portraiture,8.25,,,7.67,7.67,,8,7.67,7.33,8.17,
cfccbe61e5644e2a88fd847464ae3aa8.jpg,oil painting*symbolism*portraiture,8.25,,,7.67,7.83,,7.67,8.17,8.33,8,
f9da91dd2ae344119b1acba59c752f1b.jpg,oil painting*symbolism*portraiture,8.25,,,8.17,8,,8.17,8.17,8,8.5,
02727aa4ae8043099a28424d16f1a7f6.jpg,oil painting*symbolism*portraiture,8.286,,,8.14,8,,8.14,7.86,8,7.14,
12041a4f5d1e4d5585fa1aad735210ea.jpg,oil painting*symbolism*portraiture,8.333,,,7.67,8,,7.67,7.33,7.67,8,
1e1a2e4f89c34eab916c5c6fef96ce56.jpg,oil painting*symbolism*portraiture,8.333,,,7.83,7.83,,8.33,7.5,7.5,8.5,
2b0132f704f6400286851c3655c92a85.jpg,oil painting*symbolism*portraiture,8.333,,,7.5,7.67,,7.67,7.67,7.67,8.33,
54fdcbc408f142eaa1af67faf508827e.jpg,oil painting*symbolism*portraiture,8.417,,,8,8.17,,8,8,8.33,8.33,
839f1d61b2cb4b3d9aa8bbeb7649983b.jpg,oil painting*symbolism*portraiture,8.417,,,7.67,8,,8.17,8.17,8.33,8,
8f1f3ad512424c20b5752a30128733a5.jpg,oil painting*symbolism*portraiture,8.417,,,8.17,7.83,,7.67,7.67,7.83,8.17,
afa2a6aa09214c8284101650d1f82247.jpg,oil painting*symbolism*portraiture,8.417,,,8.67,8.33,,8.17,8,8.5,8.5,
b1742d511a5e45559ef7010e72e9d9c6.jpg,oil painting*symbolism*portraiture,8.417,,,8,8,,8.17,8.17,8.33,8.5,
b70a1720a0f14bd695d8d2c8fbd20127.jpg,oil painting*symbolism*portraiture,8.417,,,7.67,8.33,,8,7.5,8.33,8,
d37145af01f94020b3816589a8910da4.jpg,oil painting*symbolism*portraiture,8.417,,,8.33,8.5,,8,8,7.83,8.17,
e86b6978af314fdbba7d44d377a9ac38.jpg,oil painting*symbolism*portraiture,8.417,,,8.33,8.67,,8.67,8.33,8.5,8.33,
fcacd11a76a940cea933a7c5bbd27170.jpg,oil painting*symbolism*portraiture,8.417,,,8.33,8.17,,7.33,8.17,8.83,8.17,
6735df5e19474d7d9809c6f0c9236530.jpg,oil painting*symbolism*portraiture,8.5,,,8,7.83,,8.17,7.83,8,8.33,
903452e5297046468996f26da65d6513.jpg,oil painting*symbolism*portraiture,8.5,,,8.17,8.17,,8.67,8.17,8.83,8.5,
d0d678bc407d443faf040247a1ed846d.jpg,oil painting*symbolism*portraiture,8.5,,,8,8.67,,8.17,8.5,8,8.17,
278e193bab0541c69ddeacabc9bdbffa.jpg,oil painting*symbolism*portraiture,8.583,,,8.33,8.5,,8.5,7.83,8,8,
58ac6018b39e4646b045cc773ee5e492.jpg,oil painting*symbolism*portraiture,8.583,,,8.17,8.33,,8.17,7.83,7.83,8.33,
6d8a4429d3f441fe867998cccd5f112b.jpg,oil painting*symbolism*portraiture,8.583,,,8.33,8,,7.83,7.83,8.5,8.33,
70ce8ae633224b438b482c3f5b6b998c.jpg,oil painting*symbolism*portraiture,8.583,,,8.5,8.33,,8,8.17,8,8,
cc39d0a7f06b45e7989a17d47619b07b.jpg,oil painting*symbolism*portraiture,8.583,,,8,7.83,,8.33,7.67,8.33,8.5,
f4f79c9f9ae34215a62e962febc7a16c.jpg,oil painting*symbolism*portraiture,8.583,,,8.67,8.83,,8.83,8,8.5,8.5,
f69ff022656d4dabbafbd9db7ab8fd80.jpg,oil painting*symbolism*portraiture,8.583,,,8.33,8.17,,8.67,8.67,7.83,8.67,
904d52f2799f40e3868b31a849c43461.jpg,oil painting*symbolism*portraiture,8.667,,,8.17,8.5,,8.17,8.5,8.67,8.5,
a85c0cc755294b7fbf6a828f98c595ac.jpg,oil painting*symbolism*portraiture,8.667,,,8.33,8.33,,8.33,8.33,8.17,8.17,
a9743390abcf466eacbc3ac3fb6fdd60.jpg,oil painting*symbolism*portraiture,8.667,,,7.83,8.5,,8.5,8.17,7.33,8.5,
d988639b8e444c43b9b9c63a0e4755c1.jpg,oil painting*symbolism*portraiture,8.667,,,8.5,8.5,,8.5,8.33,7.83,8.5,
df2b674040c242e3bd1a25ea0e44b2f3.jpg,oil painting*symbolism*portraiture,8.667,,,8.33,8.5,,8.67,8.67,8.5,8.5,
f087138cad5e4810a217e4e9d35dacae.jpg,oil painting*symbolism*portraiture,8.667,,,8.33,8.33,,7.83,8.17,8.17,8.17,
f14e48fb21154edaaf5533f3e1859ed1.jpg,oil painting*symbolism*portraiture,8.667,,,8.67,8.67,,8,8.5,8.33,8.67,
67332ad5285f4a348fa17962839e48fe.jpg,oil painting*symbolism*portraiture,8.75,,,8.33,8.17,,8.17,8.33,8.17,8,
e573774bbb5a418884928d83cf96efdc.jpg,oil painting*symbolism*portraiture,8.833,,,8.83,8.83,,8.67,8.5,8.67,8.33,
f6be8fe192ee49d197b1438325083f9c.jpg,oil painting*symbolism*portraiture,8.833,,,9,8.5,,8.33,8.33,8.67,8.67,
fe7cf6b3efbe4c8aae3b19be055ecd89.jpg,oil painting*symbolism*portraiture,8.833,,,8.83,8.83,,8.67,8.67,8.67,8.83,
cc68b2237c6e4731955abc549de4ec98.jpg,oil painting*symbolism*portraiture,8.917,,,8.33,8.5,,8.5,8.67,8.33,8.5,
da491b2f982c4f7881fbdfe26179726e.jpg,oil painting*symbolism*portraiture,8.917,,,8.83,8.83,,9,8.83,8.83,8.83,
f021fbd7c47a41b38e4aad48a3c2c158.jpg,oil painting*symbolism*portraiture,9,,,8.83,8.83,,9.17,9,8.83,8.67,
eff53127935643b78309e2818f10dfa8.jpg,oil painting*symbolism*portraiture,9.167,,,8.83,8.83,,8.83,8.83,8.83,8.83,
dc0c0354281d44fea453eae7a7dd7f56.png,oil painting*symbolism*still life,1.857,4.71,,2.71,2.57,3,2.86,2.86,3.29,2.86,2.86
ab17bc356174472798bcbb4307f08ec9.png,oil painting*symbolism*still life,2.357,3.14,,2.43,2.57,2.86,2.71,2.57,3,2.86,3.29
dfce490adf4b4284b8ceaddd084dd7bc.png,oil painting*symbolism*still life,2.357,4.29,,3.71,3.43,3.71,2.86,3.43,2.71,2.86,3.14
e108fbab21cb4f3e99c281b074b7bfef.png,oil painting*symbolism*still life,2.357,4.43,,3.71,2.71,3,3,3,2.57,3,2.71
a439132febb2454fa18a3607e6fd61f1.png,oil painting*symbolism*still life,2.643,2.86,,3.29,3,3.14,3.29,3.43,3.29,3.14,2.86
aa5203e4837b42daa3d8c0bf05dac3d5.png,oil painting*symbolism*still life,2.643,2.86,,2.86,2.86,2.86,3,2.86,2.57,2.71,2.71
62eb8802d581443584f8dc8435fe0218.jpg,oil painting*symbolism*still life,2.75,2.83,,3.17,2.83,2.83,3,2.67,3.17,3.67,3.5
6a796fb95b9745f7b05beb73d5a71e05.png,oil painting*symbolism*still life,2.75,3,,3,3.17,3.17,3.17,2.83,3.17,3.33,3
6398537575d9448294e89819b511c26b.png,oil painting*symbolism*still life,2.833,3.33,,3.5,3.17,3.5,3,3,3.5,3.17,2.83
6bcdd5505b814d7c9f462805ed7835e6.png,oil painting*symbolism*still life,2.917,4.17,,3,3.17,3.17,3.17,2.83,3.17,3.33,3.17
0c736c1f94ab424e9daed69cdfbc6fbf.png,oil painting*symbolism*still life,3,3.2,,3.2,3,3.4,3.2,3,3.4,3.2,3
1922fb7691fc41e9acaf1663c3b9063a.png,oil painting*symbolism*still life,3,3.33,,3.33,3,3.33,3.5,4,3.33,3.67,3.67
938d96f63e3d4a2ca8a260fede6bd6f3.png,oil painting*symbolism*still life,3,3.57,,3,2.71,3.29,3.14,3.14,3.43,3.29,2.71
93b1622619a94a7782ae2dfedd2e9243.png,oil painting*symbolism*still life,3.083,3.33,,2.67,3,3,3,3,3.17,3.17,2.83
a962e020244e4fd68b1ee0e509f75acc.png,oil painting*symbolism*still life,3.143,3.29,,3,3,3.29,3,3.43,3.43,3.57,3.29
9ac1628f64464bcbb43cfeb7e18eeca1.png,oil painting*symbolism*still life,3.214,3.57,,3.43,3,3.43,3.14,3.43,3.57,3.71,2.71
09354b98bfda4403ba21f61996b1e5c7.png,oil painting*symbolism*still life,3.3,3.4,,3.4,3.4,3.4,3,3.2,3.2,2.8,4
4b5183d70cfa454198372ebdcb13fbec.png,oil painting*symbolism*still life,3.583,3.5,,3.67,3.33,3.67,3.67,4,3.67,3.83,3.67
559a71e701694e508a0632324d1a909b.png,oil painting*symbolism*still life,3.583,4.17,,3.83,4,3.83,4.17,4.17,4.5,4,4.17
abcb327c5d254fb78371382a160f2920.png,oil painting*symbolism*still life,3.643,3.29,,3.29,3.43,3.43,3.29,3.43,3.43,3.57,3.14
cc7e279c0dae4959a9180dd14e74f177.png,oil painting*symbolism*still life,3.643,4.86,,3.57,3.43,4.71,3.29,3.57,3.43,3.57,4
ec894cfc575644b3829fd2305a915d6a.png,oil painting*symbolism*still life,3.643,5.14,,5,3.71,3.57,4,4,3,4,4
8b788afe707f4b6aaba3e53e2210594a.png,oil painting*symbolism*still life,3.667,4,,3.67,3.5,4,3.83,3.83,4,3.5,3.5
c8fe1a55a23b4999a19c75ad97763f69.png,oil painting*symbolism*still life,3.786,4.43,,4,3.14,4,4.29,3.43,4.14,4,3.43
e574097bea8e499c9623b13c52d5ffc6.jpg,oil painting*symbolism*still life,3.786,4.29,,3.14,3.86,3.86,3.43,3.71,3.57,3.86,3.29
0202c6c18a2d42d19b92c42ec2c09cbc.png,oil painting*symbolism*still life,3.9,4.2,,4.4,4.6,4.6,4.2,4.4,4.8,4,4.4
2b43bda074b3478ea3f7d7c7e76d97f2.png,oil painting*symbolism*still life,3.917,4,,3.83,4.33,4.17,3.67,3.83,4,3.67,3.83
45f6b7a3f73d493da0adad5a5fbdbef8.png,oil painting*symbolism*still life,3.917,4,,3.83,3.67,4.5,4,4.33,4.17,3.83,4
7d0b2337d2d445ee9e0d1aefe68288ca.png,oil painting*symbolism*still life,4,4.71,,4.43,4.57,3.71,3.86,4.43,4,4.43,4
a1311c71a33349509f5a4e0a5593a2e5.jpg,oil painting*symbolism*still life,4.071,4.57,,4,4.14,4.71,4.14,4.43,4.14,3.86,3.86
8fbd5bcdcc6a4e25a068c9fce72a8064.png,oil painting*symbolism*still life,4.083,4.67,,4.83,4.67,4.5,4.5,4.5,4.33,4.17,4
fb104928739b4dd49c129689462d5035.png,oil painting*symbolism*still life,4.125,4.25,,3.88,4.12,4.38,3.38,4.5,3.88,4,4.38
e6e510c62c1f49ad847d1a1b1b6012aa.png,oil painting*symbolism*still life,4.143,4.14,,4.14,3,4,3,3.71,3.71,4.14,4
4fbd62ef2f9445e3b476ef2a9f3e0d8a.png,oil painting*symbolism*still life,4.333,5.33,,5.5,5,5.67,4.67,5,5,4.67,5.33
83b53bbc73484e41a38391db31373c09.png,oil painting*symbolism*still life,4.417,5.5,,4.5,4.67,4.5,4,5.83,5,5,4.5
f07183c5632d4573ba6f336205fe3a97.png,oil painting*symbolism*still life,4.5,4.71,,4.71,3.43,5.29,3.86,4.71,4,4.14,4.71
f80c054cfcba438fa847927f2c1b1cae.jpg,oil painting*symbolism*still life,4.5,5.43,,4.57,5,4.71,4.57,4.29,4.57,4.14,4.71
7007e50941e343399af3f1e569f1951b.jpg,oil painting*symbolism*still life,4.583,4.67,,4.67,4.83,4.67,4.83,4.67,5.17,5.33,4.83
98c3f3ac8d0f4536a8b44e2ec3ac0f5b.png,oil painting*symbolism*still life,4.714,5.86,,5,4.43,5,5,4.57,5.29,5,4
f9de0bab74f8431d96601e3cc4927605.jpg,oil painting*symbolism*still life,4.75,4.38,,4.88,4.25,3.88,4.25,4,4.75,4.25,4.25
558884ff9fba42f2a10c45e5cfc74444.jpg,oil painting*symbolism*still life,4.833,5,,5.5,5.83,4.67,4.83,5,4.5,5.83,5.5
bb0c0956361b4657a28cec927ae5d280.png,oil painting*symbolism*still life,5.286,5.57,,5.57,4.43,4.57,5,5.29,4.86,4.71,5
42005b1c8fd74b18925d5ca1bb6fa54b.jpg,oil painting*symbolism*still life,5.333,6.33,,6.5,5.67,6.17,6.17,6.17,6.67,6.17,6.17
58e0815c64624bd6874fd1fa4163a30f.jpg,oil painting*symbolism*still life,5.417,5.5,,4.83,5.83,5,5.17,4.83,5,5.5,5.33
9b4f4268c7c84e2ab3fb2f0ec3a204d8.jpg,oil painting*symbolism*still life,5.429,5,,5.14,5.14,5.57,5.29,5,5.29,5.14,5.43
59692b6443964d8382303cca1fbb2eb8.jpg,oil painting*symbolism*still life,5.5,5,,5.33,5.17,5.5,4.83,5.33,5.67,5.33,4.83
5f15fd9cb49946e3a2e1a48920ad7b98.jpg,oil painting*symbolism*still life,5.5,5.67,,5.17,5.83,5.67,5.5,5.67,5.83,5.5,5.83
1be243d98486442eab190e901f0c46d4.jpg,oil painting*symbolism*still life,5.583,6.17,,6.17,5.83,6,5.83,6.33,6.17,5.5,6
6c7bc6bbe9c94b4c908c0c51dfd36bb0.jpg,oil painting*symbolism*still life,5.583,6.33,,5.33,5.67,5.67,5.5,5,5.5,5.67,5.17
6be016fd828f469c93ae104c8248a8b2.jpg,oil painting*symbolism*still life,5.75,6.17,,5.5,5.33,5.83,5.83,5.17,5.83,5.33,5.17
b43e535e98f249549678a6f1616dd10d.jpg,oil painting*symbolism*still life,5.786,5.43,,5.14,5.14,5.43,5.43,5.43,5.29,5.14,5.14
29c938fbf6ec4d85ab4e97f69a4fdf15.jpg,oil painting*symbolism*still life,5.833,5.67,,6.17,6,6,6.5,6.17,6,6.33,6.17
87501c6d5c64477ca4cb260b8506a23c.jpg,oil painting*symbolism*still life,5.857,5.57,,5.29,5.29,5.29,6,5.57,6,5.71,5.57
2de866e8ab4f4753bf099412df7a5ca2.jpg,oil painting*symbolism*still life,6,6.33,,6.33,5.5,6,6,6.33,6.33,6,6
85811f612f7f462f842a6654d083be1c.jpg,oil painting*symbolism*still life,6,5.71,,5.29,5.86,5.86,5.29,6,5.71,5.43,5.43
928cf63b2ba64fd1a6d760c25d01b8dd.jpg,oil painting*symbolism*still life,6,5.86,,5.71,5.71,5.71,5.29,5.43,6.29,5.57,5.86
a9130f593be04ec8b841ce4ee2a71335.jpg,oil painting*symbolism*still life,6,6.29,,6.14,5.86,5.86,5.71,5.57,6,5.86,6
9ad139ceb0a4419d95c74d1c13f37231.jpg,oil painting*symbolism*still life,6.143,6.43,,5.86,5.86,6,6.71,5.86,5.86,6.29,6.14
2c5fc5767ad945cdb0dd32104ab00a9d.jpg,oil painting*symbolism*still life,6.167,4.83,,5,5.5,5.5,5.17,5.17,5.5,5.83,5.17
627747565082457eb57c395f8752a634.jpg,oil painting*symbolism*still life,6.167,5.5,,5.83,5.67,5.83,5.67,6.17,6.17,6.17,6.33
6992c2eaa30d4814af3a54e05a90cfb7.jpg,oil painting*symbolism*still life,6.167,7.33,,6.17,5.5,6.33,6,6.33,6.33,6.83,5.83
8e673c7db39149a2ba8c6f851b76d7cd.jpg,oil painting*symbolism*still life,6.214,6.43,,5.57,5.71,6.14,6.29,6,6.14,6,5.29
426a6ee752984dc48cd4c7125de05f19.jpg,oil painting*symbolism*still life,6.25,5.67,,5.83,6,5.83,6,6.5,6.5,5.83,6.17
4e0150187a214b2da45b6a0ba8414132.jpg,oil painting*symbolism*still life,6.25,6.33,,6.33,6.5,6.5,6.17,6.33,6.17,6.17,6.67
92d0c06a30274aa5b582cbd1140a54c9.jpg,oil painting*symbolism*still life,6.286,6,,5.57,5.57,5.71,6.14,6.29,6.14,5.86,6.29
1f20928f803f4669902227dfd6bd1d37.jpg,oil painting*symbolism*still life,6.333,6,,5.83,5.17,6.33,6.67,6.17,5.83,6.33,6.17
22d0b7a2431541cb87cf12894736316e.jpg,oil painting*symbolism*still life,6.333,6.17,,6.33,5.83,6.33,5.5,6,6.17,6.83,6.17
459dd53c60ec457598ebf008d2fd29ee.jpg,oil painting*symbolism*still life,6.333,6.33,,5.5,7,6.5,6.5,6.67,6.67,6,6.33
8a14e193002244fea0cd42b5bce1eb13.jpg,oil painting*symbolism*still life,6.357,6.71,,6.57,5.57,6.86,5.86,5.86,6.14,6.29,5.86
943c8426f8224dadaa8f845c1eac58ab.jpg,oil painting*symbolism*still life,6.357,6.14,,6.14,5.86,5.86,5.71,6,5.86,5.86,5.43
b0a7dcd480aa4d80b9c6e9be70fb95d9.jpg,oil painting*symbolism*still life,6.357,7.14,,6.29,6,6.57,6.57,6,6.14,6.43,6.14
b20f23cc557b4cd1b8b65e1b75d6d3f0.jpg,oil painting*symbolism*still life,6.357,6.71,,6.29,6.29,6.14,6.71,6.71,6.86,7,6
094393004c5b4ea3a5ad880d5e75ee88.jpg,oil painting*symbolism*still life,6.4,6.8,,6.8,6.6,7,6.8,6.2,6.2,7.6,6.6
9bfa9c9ad58f4f70b548ef8d8e47f2b3.jpg,oil painting*symbolism*still life,6.429,6,,5.86,6,6,6.86,6.43,6.14,6,5.86
b4936d6b07fc4f569cea0547cf6587a7.jpg,oil painting*symbolism*still life,6.429,6.86,,6.43,6.14,6.14,6.14,6.29,6.43,6.14,6.14
09d32afe22d84c2aa8f7cd6386b95d10.jpg,oil painting*symbolism*still life,6.5,6.4,,6.8,6.8,6,6.6,7,7,6.6,7.4
1573156f4f5041289404d23526c0c158.jpg,oil painting*symbolism*still life,6.5,6.5,,6.67,6.17,6.67,6.17,6.17,6.17,7.17,6.83
25366b93c2f046ee8f178fc9d8a601bf.jpg,oil painting*symbolism*still life,6.5,5.83,,6.83,6.5,6.17,6.83,7.17,6.5,7,6.33
ba70024cd280485195591a0ae3934141.jpg,oil painting*symbolism*still life,6.5,6.86,,6.71,6.43,6.86,6.57,6.14,7,6.86,6.43
fa74855894db4929913fef8bfe6de1ed.jpg,oil painting*symbolism*still life,6.562,6.12,,6,6,5.88,6,6.5,6.12,6.62,5.75
901e15c0e1b8451686c634fccaa93f6b.jpg,oil painting*symbolism*still life,6.571,6.29,,6,5.57,6.14,6.14,6,6,6,5.71
56bef89bb82a4b51a4b56ae2819867fc.jpg,oil painting*symbolism*still life,6.583,7.17,,6.5,6.33,6,6.5,6.67,6.17,6,6.67
60e233ca8ffe48c3b3dc01cab093f615.jpg,oil painting*symbolism*still life,6.583,6.33,,6.33,5.83,6.17,5.83,6.5,5.83,5.67,5.5
00b28fbbf6994a279a1849699147b6af.jpg,oil painting*symbolism*still life,6.6,6.8,,6.4,6.8,6.6,6.2,6.8,6.4,6.4,6.6
08f30d0e85c84c23bd722d9f5ad266a5.jpg,oil painting*symbolism*still life,6.6,6.2,,5,5.6,6,6,6.4,6.2,6.4,6.2
10a7547d85674158945b5ef83e384856.jpg,oil painting*symbolism*still life,6.6,5.8,,6.6,6.2,6.4,6.4,6.4,5.8,6,6.2
8453c81218f74d7cbac60d3387ff6d67.jpg,oil painting*symbolism*still life,6.643,7.14,,5.86,6.29,6.86,6.43,6.43,6.86,6.86,6.57
8817d0f317914a309cf7c6e497f8ff8a.jpg,oil painting*symbolism*still life,6.643,6.29,,5.86,5.43,6.14,5.86,6,6.29,6.57,5.71
ac6b29ff66684a95b1c3da95bbbfd9d1.jpg,oil painting*symbolism*still life,6.643,7.14,,6.57,6.57,6.71,6.43,6.71,7,6.43,6.14
b889c2edcf464a96b50af209abc7ee27.jpg,oil painting*symbolism*still life,6.714,6.86,,6.71,5.86,6,6.86,6.43,6.86,6.14,6.71
3ed6fc0fd6cd49fea3e424a89635d106.jpg,oil painting*symbolism*still life,6.75,6.5,,6.83,6.33,6.67,6.83,6.83,6.67,6.17,6.83
791d7a2a5fa5492398231e83ace10b85.jpg,oil painting*symbolism*still life,6.786,6.86,,6.29,6.29,6.86,7.14,6.71,6.43,6.86,7
be3483a7fb16457fbc555eac72db50be.jpg,oil painting*symbolism*still life,6.786,5.86,,6.14,6.57,6.29,6.43,6.43,6.71,6.71,6.14
c49203d18bd245a9a5a8fecd02c98ec0.jpg,oil painting*symbolism*still life,6.786,7.14,,6.29,6.14,6.57,6.71,6.14,6.86,6.14,6.43
cf4fd28a92c04d019e582662f9c665c2.jpg,oil painting*symbolism*still life,6.786,7.29,,6.57,6,6.71,6,5,5.43,6.43,6.43
53fcdbac0c1845c5bf3b1f87e99a8a04.jpg,oil painting*symbolism*still life,6.833,7.33,,6.67,7,7.17,6.67,6.33,6.67,6.5,7
8a18c05cff5d4b6480193728f46e0bf5.jpg,oil painting*symbolism*still life,6.857,6.86,,6.71,6.43,6.86,6.86,6.71,6.86,6.86,6.43
44c94558d5934bf6b05693332f5532d7.jpg,oil painting*symbolism*still life,6.917,6.83,,6.5,6.5,6.33,7.17,6.83,7.5,6.83,6.67
6af1b438d0db446598e5b202f4e4eb15.jpg,oil painting*symbolism*still life,6.917,6.83,,7.33,7.5,7,7,7.33,7.5,7.33,7.33
86fd5b435e464bed98eaf9ad217b3237.jpg,oil painting*symbolism*still life,6.929,7.14,,6.57,6.71,7,6.14,6.57,7.57,6.86,6.57
984f095cd6e54a0e9995d9df2ad8ca0a.jpg,oil painting*symbolism*still life,6.929,7.29,,6.43,7.14,7,6.86,7,7.14,6.57,6.29
a38ebc032e324e3b870a8a363957b39c.jpg,oil painting*symbolism*still life,6.929,6.14,,6.43,6.29,6.43,6.43,6.43,6.29,6.43,6.57
e1a037d9c2354a248bb0386aef29ccfb.jpg,oil painting*symbolism*still life,6.929,7.14,,6.86,6.71,6.71,7.14,6.57,7.29,6.57,6.43
e543d3238def451c82b532b783ecfe29.jpg,oil painting*symbolism*still life,6.929,7,,6.71,7,6.86,6.86,6.29,6.86,6.43,6.57
f3e5217c2c49405fa6799e691685a2bb.jpg,oil painting*symbolism*still life,6.929,7,,6.43,6.86,6.43,6.14,5.57,6.43,6.14,6.29
a441fdf2cfcc45ff94f04ba9256cdfee.jpg,oil painting*symbolism*still life,7.071,7,,6.86,7,6.57,6.71,6.86,6.71,6.57,7
18e15c5acaee4345a5bc683b334e86a7.jpg,oil painting*symbolism*still life,7.083,7.17,,7,7.33,7,7.33,7,7.17,7,6.83
5fc988fb49fe412b8016e0e192615c83.jpg,oil painting*symbolism*still life,7.083,7,,6.5,6.67,7,6,6.17,6.67,6,6.5
761ff4f22417497e9aa70d41df2f27cb.jpg,oil painting*symbolism*still life,7.083,7.17,,7.33,7.67,7,7,7.33,7,7.5,7
e471e13ca03a4dca91e519d7abd127ef.jpg,oil painting*symbolism*still life,7.143,7.57,,7.86,7.29,6.14,6.43,7.43,6.14,6.86,6.71
e706e2c576c14c6bb7451e3ce0fa5458.jpg,oil painting*symbolism*still life,7.143,7,,6.57,6.29,6.29,6.29,6.43,6.86,6.29,6.43
0201a4c434be43688788fe62bc0dd5cf.jpg,oil painting*symbolism*still life,7.2,6.6,,7.2,7.4,7.2,6.8,6.6,6.8,7.2,6.8
fe03952e4d134c9c8442582ae4edfd77.jpg,oil painting*symbolism*still life,7.214,7.43,,7.29,6.43,6.14,6.29,6.71,6.14,6.14,5.71
2cf9f58d68334f819c5877370780e89f.jpg,oil painting*symbolism*still life,7.333,7.5,,7.33,6.5,6.5,7.33,6.33,7.5,7.5,7.17
7937f9017ecd43f9b52063436a1b378d.jpg,oil painting*symbolism*still life,7.357,6.71,,6.71,7.29,6.43,6.71,7.71,7,6.86,7.14
9cc497ef1d05440baff4bf0ea9decd82.jpg,oil painting*symbolism*still life,7.357,8.14,,7.29,7.43,7.14,7.71,7.71,7.43,7,7.57
ba37825c10c54cfbaf17ca76313b9d99.jpg,oil painting*symbolism*still life,7.357,7.57,,7.29,7,7.29,7.57,7,7.29,6.86,7.14
c08402a1e3c44040a8e4891e5b491d98.jpg,oil painting*symbolism*still life,7.357,7.57,,7.29,7.29,7.29,7.29,6.86,7.29,7,6.86
2a55637ba9014896ba8e91dcb497e67d.jpg,oil painting*symbolism*still life,7.417,7.5,,7.33,7.33,6.83,6.83,6.83,7.17,7,7.33
8009f5c6035d45749294829bf86cbca4.jpg,oil painting*symbolism*still life,7.429,7.71,,6.29,6.43,6.71,6.86,6.86,6.86,6.86,6.86
d41444f790e545fbba1eaa0eafb24000.jpg,oil painting*symbolism*still life,7.429,8,,7.29,6.71,7.57,6.57,7.14,7.14,7.29,6.57
291b9bf6b96440b6992ec88a66797808.jpg,oil painting*symbolism*still life,7.5,6.67,,6.67,5.83,6.67,7.5,6.83,7.83,6.83,7
4ca631a2cf064a99a6e0825690425d31.jpg,oil painting*symbolism*still life,7.5,7.33,,7.33,7.17,7.17,7,7.17,7.17,7.17,7.33
51614be975474bae9dea14f44bd2b340.jpg,oil painting*symbolism*still life,7.5,6.83,,7.67,7.17,6.83,6.83,7,7.67,7.33,7
bee2b00d313943e8b1db1b6f98901264.jpg,oil painting*symbolism*still life,7.5,7.71,,7.14,6.43,7.29,7,7.57,7.29,6.86,7.14
f3a712ac703e4404aa000bce06c3572c.jpg,oil painting*symbolism*still life,7.5,7,,6.57,6.29,7,5.71,6.14,6.86,6.71,7.14
